governance_item_id,rule_id,rule_name,business_name,description,severity,status,data_region_path,source_table,source_field,source_record_id,key_value,invalid_value,expected_condition,actual_condition,message,run_id,run_timestamp,company_code,agent_number,agent_name,policy_number,duplicate_count,original_policy_number,normalized_policy_number,policy_number_length,min_permitted_length,max_permitted_length,company_code_source_field,account_number_source_field,original_company_code,normalized_company_code,original_account_number,normalized_account_number,composite_business_key,reference_table,reference_field,reference_match_count,group_number,original_group_number,normalized_group_number,original_billing_name,normalized_billing_name,original_value,normalized_value,expected_value,governance_run_date,controlling_date,expected_prior_month_end,failure_category,plan,mortality_table,eti_mortality_table,gender,underwriting_class,band,issue_state,effective_date,min_allowed_date,max_allowed_date
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,42,511169,,A Cash Value Plan Values record,Missing,Plan 511169 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511169,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,42,511169,,A Tabular Plan Values record,Missing,Plan 511169 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511169,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,42,511169,,A Cash Value Setup record,Missing,Plan 511169 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511169,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,42,511169,,A Terminal Reserve Setup record,Missing,Plan 511169 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511169,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,42,511169,,A Net Premium Setup record,Missing,Plan 511169 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511169,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,43,511171,,A Cash Value Plan Values record,Missing,Plan 511171 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511171,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,43,511171,,A Tabular Plan Values record,Missing,Plan 511171 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511171,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,43,511171,,A Cash Value Setup record,Missing,Plan 511171 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511171,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,43,511171,,A Terminal Reserve Setup record,Missing,Plan 511171 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511171,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,43,511171,,A Net Premium Setup record,Missing,Plan 511171 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,511171,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,58,513128,,A Cash Value Plan Values record,Missing,Plan 513128 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,513128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,58,513128,,A Tabular Plan Values record,Missing,Plan 513128 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,513128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,58,513128,,A Cash Value Setup record,Missing,Plan 513128 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,513128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,58,513128,,A Terminal Reserve Setup record,Missing,Plan 513128 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,513128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,58,513128,,A Net Premium Setup record,Missing,Plan 513128 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,513128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,60,514128,,A Cash Value Plan Values record,Missing,Plan 514128 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,514128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,60,514128,,A Tabular Plan Values record,Missing,Plan 514128 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,514128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,60,514128,,A Cash Value Setup record,Missing,Plan 514128 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,514128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,60,514128,,A Terminal Reserve Setup record,Missing,Plan 514128 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,514128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,60,514128,,A Net Premium Setup record,Missing,Plan 514128 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,514128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,61,515128,,A Cash Value Plan Values record,Missing,Plan 515128 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,515128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,61,515128,,A Tabular Plan Values record,Missing,Plan 515128 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,515128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,61,515128,,A Cash Value Setup record,Missing,Plan 515128 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,515128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,61,515128,,A Terminal Reserve Setup record,Missing,Plan 515128 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,515128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,61,515128,,A Net Premium Setup record,Missing,Plan 515128 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,515128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,62,516128,,A Cash Value Plan Values record,Missing,Plan 516128 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,516128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,62,516128,,A Tabular Plan Values record,Missing,Plan 516128 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,516128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,62,516128,,A Cash Value Setup record,Missing,Plan 516128 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,516128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,62,516128,,A Terminal Reserve Setup record,Missing,Plan 516128 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,516128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,62,516128,,A Net Premium Setup record,Missing,Plan 516128 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,516128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,63,517128,,A Cash Value Plan Values record,Missing,Plan 517128 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,517128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,63,517128,,A Tabular Plan Values record,Missing,Plan 517128 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,517128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,63,517128,,A Cash Value Setup record,Missing,Plan 517128 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,517128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,63,517128,,A Terminal Reserve Setup record,Missing,Plan 517128 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,517128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,63,517128,,A Net Premium Setup record,Missing,Plan 517128 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,517128,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlCv,PLAN,82,130113,,A Cash Value Plan Values record,Missing,Plan 130113 does not have a Cash Value Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,130113,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikPlTv,PLAN,82,130113,,A Tabular Plan Values record,Missing,Plan 130113 does not have a Tabular Plan Values record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,130113,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikCvs,PLAN,82,130113,,A Cash Value Setup record,Missing,Plan 130113 does not have a Cash Value Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,130113,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikTvs,PLAN,82,130113,,A Terminal Reserve Setup record,Missing,Plan 130113 does not have a Terminal Reserve Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,130113,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-027,Validate Traditional Plan Value Tables,Traditional Plans Should Have Required Value Tables,Warn when traditional plans (first character 0–8) are missing expected value and reserve tables.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikNps,PLAN,82,130113,,A Net Premium Setup record,Missing,Plan 130113 does not have a Net Premium Setup record.,DG-20260719_104446_080038,2026-07-19 10:44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_TRADITIONAL_TABLE,130113,,,,,,,,,
